Title:       ,Ning-LJ two half cells module
 -1.622306 , 4.4302200
 -1.612742 , 4.4295270
 -1.603733 , 4.4283960
 -1.594347 , 4.4260400
 -1.583969 , 4.4243490
 -1.572688 , 4.4236490
 -1.561184 , 4.4233500
 -1.550091 , 4.4204640
 -1.538766 , 4.4189420
 -1.526397 , 4.4170960
 -1.512858 , 4.4167500
 -1.498505 , 4.4157990
 -1.483793 , 4.4156680
 -1.469226 , 4.4138070
 -1.453744 , 4.4128190
 -1.437228 , 4.4100490
 -1.419738 , 4.4104590
 -1.401263 , 4.4095680
 -1.383461 , 4.4085520
 -1.363729 , 4.4069460
 -1.342270 , 4.4065650
 -1.320903 , 4.4049890
 -1.298451 , 4.4044750
 -1.274060 , 4.4034930
 -1.248907 , 4.4034460
 -1.223004 , 4.4018680
 -1.196090 , 4.4016820
 -1.166886 , 4.4008660
 -1.136570 , 4.4003310
 -1.105755 , 4.3981450
 -1.072425 , 4.3975270
 -1.037354 , 4.3966710
 -1.000988 , 4.3964990
 -0.961585 , 4.3956380
 -0.920939 , 4.3946570
 -0.875536 , 4.3944080
 -0.827682 , 4.3932240
 -0.772788 , 4.3894000
 -0.708363 , 4.3870220
 -0.631095 , 4.3822030
 -0.539991 , 4.3782700
 -0.438667 , 4.3702070
 -0.347104 , 4.3442790
 -0.267304 , 4.3219000
 -0.192892 , 4.3282280
 -0.121250 , 4.3452370
 -0.053109 , 4.3488860
 0.0093456 , 4.3330590
 0.0688313 , 4.3207080
 0.1252406 , 4.3212390
 0.1774510 , 4.3276370
 0.2274536 , 4.3281540
 0.2741756 , 4.3210500
 0.3182881 , 4.3134760
 0.3604313 , 4.3135300
 0.3995395 , 4.3151650
 0.4366831 , 4.3142130
 0.4715675 , 4.3077770
 0.5043631 , 4.3028450
 0.5365354 , 4.3011400
 0.5658861 , 4.3024580
 0.5934430 , 4.3016670
 0.6196728 , 4.2989790
 0.6445632 , 4.2931340
 0.6688448 , 4.2890610
 0.6911026 , 4.2868490
 0.7113534 , 4.2882940
 0.7315077 , 4.2884540
 0.7498762 , 4.2856380
 0.7672867 , 4.2792800
